call_id,agent_id,transcript
C0418,A021,"Agent: Thank you for calling Sunset Resort, this is Thomas. How can I help?
Customer: I want to book a room for next month.
Agent: Sure, what dates are you looking at?
Customer: August 10th through 15th.
Agent: Ok let me check availability... Yes we have rooms available.
Customer: What are my options?
Agent: We have a Garden Suite at $299, a Marina Suite at $380, and a Penthouse at $650.
Customer: What's the difference?
Agent: The Garden Suite has a pool view, the Marina has a marina view, and the Penthouse has ocean views and butler service.
Customer: I think the Marina sounds good.
Agent: Great, let me book that for you. Can I get your name and contact info?
Customer: Sure, it's Maria.
Agent: Perfect, I'll get that all set up."
C0419,A021,"Agent: Thank you for calling Sunset Resort, this is Thomas. How can I help?
Customer: I want to book a room for next month.
Agent: Sure, what dates are you looking at?
Customer: August 10th through 15th.
Agent: Ok let me check availability... Yes we have rooms available.
Customer: What are my options?
Agent: We have a Garden Suite at $299, a Marina Suite at $380, and a Penthouse at $650.
Customer: What's the difference?
Agent: The Garden Suite has a pool view, the Marina has a marina view, and the Penthouse has ocean views and butler service.
Customer: I think the Marina sounds good.
Agent: Great, let me book that for you. Can I get your name and contact info?
Customer: Sure, it's William.
Agent: Perfect, I'll get that all set up."
C0420,A021,"Agent: Thank you for calling Sunset Resort, this is Thomas. How can I help?
Customer: I want to book a room for next month.
Agent: Sure, what dates are you looking at?
Customer: August 10th through 15th.
Agent: Ok let me check availability... Yes we have rooms available.
Customer: What are my options?
Agent: We have a Garden Suite at $299, a Marina Suite at $380, and a Penthouse at $650.
Customer: What's the difference?
Agent: The Garden Suite has a pool view, the Marina has a marina view, and the Penthouse has ocean views and butler service.
Customer: I think the Marina sounds good.
Agent: Great, let me book that for you. Can I get your name and contact info?
Customer: Sure, it's Ashley.
Agent: Perfect, I'll get that all set up."
C0421,A022,"Agent: Hello, Sunset Resort.
Customer: Hi, I'm interested in a vacation package for my anniversary.
Agent: Ok.
Customer: What do you have available?
Agent: We have packages. What's your budget?
Customer: I'm not sure, maybe around $400 a night?
Agent: Ok there's a suite at $450.
Customer: Is there anything with a nice view?
Agent: Yeah the ocean view ones are more expensive.
Customer: How much more?
Agent: I think around $500 or so. I'd have to check exactly.
Customer: Does it include anything special for anniversaries?
Agent: I'm not sure, I don't think so. You could ask the hotel directly when you arrive.
Customer: Oh... ok. I'll think about it.
Agent: Ok bye."
C0422,A022,"Agent: Hello, Sunset Resort.
Customer: Hi, I'm interested in a vacation package for my anniversary.
Agent: Ok.
Customer: What do you have available?
Agent: We have packages. What's your budget?
Customer: I'm not sure, maybe around $400 a night?
Agent: Ok there's a suite at $450.
Customer: Is there anything with a nice view?
Agent: Yeah the ocean view ones are more expensive.
Customer: How much more?
Agent: I think around $500 or so. I'd have to check exactly.
Customer: Does it include anything special for anniversaries?
Agent: I'm not sure, I don't think so. You could ask the hotel directly when you arrive.
Customer: Oh... ok. I'll think about it.
Agent: Ok bye."
C0423,A022,"Agent: Sunset Resort, hold please.
[2 minute hold]
Agent: Yeah, hi, what do you need?
Customer: I want to book a room.
Agent: Ok what dates.
Customer: July 22nd to 27th.
Agent: Let me check... We have rooms available.
Customer: What kind of rooms?
Agent: We have different types. The cheapest is $299.
Customer: What does that include?
Agent: It's a standard room. Bed, bathroom, stuff like that.
Customer: Are there better rooms?
Agent: Yeah there's others but they cost more.
Customer: How much more?
Agent: Uh, I'd have to check. Maybe $380 or $650.
Customer: I need to think about it.
Agent: Ok, call back if you want to book."
C0424,A022,"Agent: Hello, Sunset Resort.
Customer: Hi, I'm interested in a vacation package for my anniversary.
Agent: Ok.
Customer: What do you have available?
Agent: We have packages. What's your budget?
Customer: I'm not sure, maybe around $400 a night?
Agent: Ok there's a suite at $450.
Customer: Is there anything with a nice view?
Agent: Yeah the ocean view ones are more expensive.
Customer: How much more?
Agent: I think around $500 or so. I'd have to check exactly.
Customer: Does it include anything special for anniversaries?
Agent: I'm not sure, I don't think so. You could ask the hotel directly when you arrive.
Customer: Oh... ok. I'll think about it.
Agent: Ok bye."
C0425,A022,"Agent: Sunset Resort, hold please.
[2 minute hold]
Agent: Yeah, hi, what do you need?
Customer: I want to book a room.
Agent: Ok what dates.
Customer: July 22nd to 27th.
Agent: Let me check... We have rooms available.
Customer: What kind of rooms?
Agent: We have different types. The cheapest is $299.
Customer: What does that include?
Agent: It's a standard room. Bed, bathroom, stuff like that.
Customer: Are there better rooms?
Agent: Yeah there's others but they cost more.
Customer: How much more?
Agent: Uh, I'd have to check. Maybe $380 or $650.
Customer: I need to think about it.
Agent: Ok, call back if you want to book."
C0426,A022,"Agent: Hello, Sunset Resort.
Customer: Hi, I'm interested in a vacation package for my anniversary.
Agent: Ok.
Customer: What do you have available?
Agent: We have packages. What's your budget?
Customer: I'm not sure, maybe around $400 a night?
Agent: Ok there's a suite at $450.
Customer: Is there anything with a nice view?
Agent: Yeah the ocean view ones are more expensive.
Customer: How much more?
Agent: I think around $500 or so. I'd have to check exactly.
Customer: Does it include anything special for anniversaries?
Agent: I'm not sure, I don't think so. You could ask the hotel directly when you arrive.
Customer: Oh... ok. I'll think about it.
Agent: Ok bye."
C0427,A022,"Agent: Hello, Sunset Resort.
Customer: Hi, I'm interested in a vacation package for my anniversary.
Agent: Ok.
Customer: What do you have available?
Agent: We have packages. What's your budget?
Customer: I'm not sure, maybe around $400 a night?
Agent: Ok there's a suite at $450.
Customer: Is there anything with a nice view?
Agent: Yeah the ocean view ones are more expensive.
Customer: How much more?
Agent: I think around $500 or so. I'd have to check exactly.
Customer: Does it include anything special for anniversaries?
Agent: I'm not sure, I don't think so. You could ask the hotel directly when you arrive.
Customer: Oh... ok. I'll think about it.
Agent: Ok bye."
C0428,A022,"Agent: Hello, Sunset Resort.
Customer: Hi, I'm interested in a vacation package for my anniversary.
Agent: Ok.
Customer: What do you have available?
Agent: We have packages. What's your budget?
Customer: I'm not sure, maybe around $400 a night?
Agent: Ok there's a suite at $450.
Customer: Is there anything with a nice view?
Agent: Yeah the ocean view ones are more expensive.
Customer: How much more?
Agent: I think around $500 or so. I'd have to check exactly.
Customer: Does it include anything special for anniversaries?
Agent: I'm not sure, I don't think so. You could ask the hotel directly when you arrive.
Customer: Oh... ok. I'll think about it.
Agent: Ok bye."
